ds,y
2019-5-27,335
2019-5-28,320
2019-5-29,320
2019-5-30,320
2019-5-31,308
2019-6-1,308
2019-6-2,311
2019-6-3,316
2019-6-4,326
2019-6-5,328
2019-6-6,333
2019-6-7,338
2019-6-8,343
2019-6-9,348
2019-6-10,353
2019-6-11,358
2019-6-12,368
2019-6-13,373
2019-6-14,378
2019-6-15,383
2019-6-16,388
2019-6-17,393
2019-6-18,398
2019-6-19,403
2019-6-20,408
2019-6-21,413
2019-6-22,416
2019-6-23,418
2019-6-24,418
2019-6-25,418
2019-6-26,418
2019-6-27,418
2019-6-28,418
2019-6-29,418
2019-6-30,420
2019-7-1,422
2019-7-2,424
2019-7-3,426
2019-7-4,428
2019-7-5,430
2019-7-6,432
2019-7-7,432
2019-7-8,432
2019-7-9,432
2019-7-10,432
2019-7-11,432
2019-7-12,418
2019-7-13,418
2019-7-14,398
2019-7-15,398
2019-7-16,378
2019-7-17,378
2019-7-18,375
2019-7-19,378
2019-7-20,378
2019-7-21,353
2019-7-22,328
2019-7-23,318
2019-7-24,308
2019-7-25,303
2019-7-26,303
2019-7-27,305
2019-7-28,308
2019-7-29,311
2019-7-30,314
2019-7-31,317
2019-8-1,320
2019-8-2,323
2019-8-3,326
2019-8-4,329
2019-8-5,331
2019-8-6,331
2019-8-7,331
2019-8-8,331
2019-8-9,331
2019-8-10,331
2019-8-11,331
2019-8-12,331
2019-8-13,331
2019-8-14,331
2019-8-15,331
2019-8-16,334
2019-8-17,337
2019-8-18,339
2019-8-19,342
2019-8-20,344
2019-8-21,344
2019-8-22,323
2019-8-23,313
2019-8-24,313
2019-8-25,313
2019-8-26,316
2019-8-27,319
2019-8-28,322
2019-8-29,325
2019-8-30,330
2019-8-31,333
2019-9-1,336
2019-9-2,318
2019-9-3,318
2019-9-4,318
2019-9-5,318
2019-9-6,318
2019-9-7,320
2019-9-8,322
2019-9-9,325
2019-9-10,328
2019-9-11,331
2019-9-12,335
2019-9-13,339
2019-9-14,343
2019-9-15,347
2019-9-16,351
2019-9-17,356
2019-9-18,361
2019-9-19,366
2019-9-20,371
2019-9-21,376
2019-9-22,381
2019-9-23,386
2019-9-24,390
2019-9-25,393
2019-9-26,398
2019-9-27,401
2019-9-28,404
2019-9-29,406
2019-9-30,407
2019-10-1,408
2019-10-2,409
2019-10-3,410
2019-10-4,410
2019-10-5,410
2019-10-6,410
2019-10-7,410
2019-10-8,411
2019-10-9,412
2019-10-10,413
2019-10-11,414
2019-10-12,414
2019-10-13,414
2019-10-14,414
2019-10-15,414
2019-10-16,393
2019-10-17,393
2019-10-18,373
2019-10-19,373
2019-10-20,373
2019-10-21,373
2019-10-22,376
2019-10-23,380
2019-10-24,383
2019-10-25,386
2019-10-26,389
2019-10-27,392
2019-10-28,394
2019-10-29,396
2019-10-30,396
